account_node,graph_louvain_community,graph_betweenness,graph_pagerank,graph_fan_in_out_ratio
80D3E5A20,76,0.0,2.3102025182103598e-05,0.0
8023637A0,13897,0.0,1.1783976844150791e-05,0.0
813E487F1,27691,0.0,1.531111595884167e-05,0.5
81436E061,27691,0.0,2.1871909961362203e-05,0.0
809680D00,18712,0.0,8.256837729459909e-06,1.0
805E72670,27692,0.0,8.256837729459909e-06,1.0
80AC5BAE0,27692,0.0,1.531111595884167e-05,0.0
80167AAE0,1057,0.0,1.1783976844150791e-05,0.0
802A91380,27693,0.0,8.256837729459909e-06,1.0
805E7E180,27693,0.0,1.531111595884167e-05,0.0
80204F730,27694,0.0,8.256837729459909e-06,1.0
80204A2D0,27694,0.0,1.531111595884167e-05,0.0
80C164400,27695,0.0,8.256837729459909e-06,1.0
80CAB8EE0,27695,0.0,1.531111595884167e-05,0.0
8002A03F0,15527,0.0,8.256837729459909e-06,1.0
811A02650,23882,0.0,8.256837729459909e-06,1.0
80AF2DDF0,8303,0.0,1.1783976844150791e-05,0.0
80052F960,14149,0.0,8.256837729459909e-06,1.0
803954D70,27696,0.0,8.256837729459909e-06,1.0
80D58A3D0,27696,0.0,1.531111595884167e-05,0.0
8067200D0,91,0.0,8.304174679462898e-06,0.0
8007267C0,573,0.0,8.256837729459909e-06,1.0
80695BCA0,27697,0.0,8.256837729459909e-06,1.0
80702FBB0,27697,0.0,1.531111595884167e-05,0.0
803CE0920,27698,0.0,8.256837729459909e-06,1.0
806452510,27698,0.0,1.531111595884167e-05,0.0
806CFC540,27699,0.0,8.256837729459909e-06,1.0
813932360,27699,0.0,1.531111595884167e-05,0.0
8028116B0,19202,0.0,8.256837729459909e-06,1.0
80EECF7F0,12719,0.0,1.1783976844150791e-05,0.0
801E0F9D0,6903,0.0,8.256837729459909e-06,1.0
808D39430,27700,0.0,8.256837729459909e-06,1.0
80BCACAC0,27700,0.0,1.531111595884167e-05,0.0
80C06D7E0,27701,0.0,8.256837729459909e-06,1.0
80C78E290,27701,0.0,1.531111595884167e-05,0.0
80FE8A520,27702,0.0,8.256837729459909e-06,1.0
811A0A7A0,27702,0.0,1.531111595884167e-05,0.0
8088BFEF0,27703,0.0,3.379842235911546e-05,0.5
8057CDA50,15729,0.0,1.5064373845411056e-05,0.0
807A47130,24732,0.0,8.256837729459909e-06,1.0
80AAAAC00,27704,0.0,3.379842235911546e-05,0.5
8064E2CD0,217,0.0,1.1809210667237408e-05,0.0
805EC2C00,16292,0.0,8.256837729459909e-06,1.0
802357890,27705,0.0,8.256837729459909e-06,1.0
807842F20,27705,0.0,1.531111595884167e-05,0.0
8114E6BD0,19015,0.0,1.1783976844150791e-05,0.0
80A6DFFB0,27706,0.0,8.256837729459909e-06,1.0
80A6DF190,27706,0.0,1.531111595884167e-05,0.0
80A0A53B0,18291,0.0,8.256837729459909e-06,1.0
804495A80,27707,0.0,8.256837729459909e-06,1.0
8046EF1A0,27707,0.0,1.531111595884167e-05,0.0
80A5F9F20,14687,0.0,1.1783976844150791e-05,0.0
80C1E1570,27708,0.0,8.256837729459909e-06,1.0
80C5CBEE0,27708,0.0,1.531111595884167e-05,0.0
802DE31D0,27709,0.0,8.256837729459909e-06,1.0
80432A090,27709,0.0,1.531111595884167e-05,0.0
8026932C0,27710,0.0,8.256837729459909e-06,1.0
807B41AD0,27710,0.0,1.531111595884167e-05,0.0
813B81D61,27711,0.0,3.379842235911546e-05,0.5
80DBD92C0,27712,0.0,3.379842235911546e-05,0.5
80226B660,27713,0.0,8.256837729459909e-06,1.0
812A56070,27713,0.0,1.531111595884167e-05,0.0
80948E380,27714,0.0,8.256837729459909e-06,1.0
80D28EE00,27714,0.0,1.531111595884167e-05,0.0
810126180,27715,0.0,8.256837729459909e-06,1.0
8109976D0,27715,0.0,1.531111595884167e-05,0.0
810BE1DE0,27716,0.0,8.256837729459909e-06,1.0
812589B20,27716,0.0,1.531111595884167e-05,0.0
801019EB0,27717,0.0,8.256837729459909e-06,1.0
80AF34610,27717,0.0,1.531111595884167e-05,0.0
806A372C0,2409,0.0,2.1871909961362203e-05,0.0
8136825B0,26622,0.0,1.1783976844150791e-05,0.0
8013A22F0,27718,0.0,8.256837729459909e-06,1.0
801542690,27718,0.0,1.531111595884167e-05,0.0
813005220,16128,0.0,2.6574122291301963e-05,0.0
812D1D341,27719,0.0,8.256837729459909e-06,1.0
813D915F1,27719,0.0,1.531111595884167e-05,0.0
80478E160,26883,0.0,1.1783976844150791e-05,0.0
8083B2D20,15902,0.0,1.1783976844150791e-05,0.0
80A109D80,8436,0.0,8.256837729459909e-06,1.0
806597BF0,27720,0.0,8.256837729459909e-06,1.0
80701D020,27720,0.0,1.531111595884167e-05,0.0
8057A6500,27721,0.0,8.256837729459909e-06,1.0
8067BAA40,27721,0.0,1.531111595884167e-05,0.0
80A1BCB50,27722,0.0,8.256837729459909e-06,1.0
80ADAF530,27722,0.0,1.531111595884167e-05,0.0
8003BD2B0,27723,0.0,8.256837729459909e-06,1.0
8043D2EE0,27723,0.0,1.531111595884167e-05,0.0
81271FE80,27724,0.0,8.256837729459909e-06,1.0
80DF8D3F0,27724,0.0,1.531111595884167e-05,0.0
813D03C71,27725,0.0,8.256837729459909e-06,1.0
813F40B01,27725,0.0,1.531111595884167e-05,0.0
812F5EBE0,9205,0.0,1.1783976844150791e-05,0.0
8143C3590,91,0.0,8.304174679462898e-06,0.0
80183A980,27726,0.0,8.256837729459909e-06,1.0
805CF1790,27726,0.0,1.531111595884167e-05,0.0
813DCBF01,27727,0.0,8.256837729459909e-06,1.0
813EAD7D1,27727,0.0,1.531111595884167e-05,0.0
807FE0EB0,27728,0.0,8.256837729459909e-06,1.0
808E9E830,27728,0.0,1.531111595884167e-05,0.0
805A5C9F0,9425,0.0,8.256837729459909e-06,1.0
808115F40,27729,0.0,8.256837729459909e-06,1.0
8133CA770,27729,0.0,1.531111595884167e-05,0.0
80DDCB030,27730,0.0,8.256837729459909e-06,1.0
81303F2B0,27730,0.0,1.531111595884167e-05,0.0
80B4C4FC0,27731,0.0,8.256837729459909e-06,1.0
80B4C5150,27731,0.0,1.531111595884167e-05,0.0
80BEB1D30,27732,0.0,8.256837729459909e-06,1.0
80C500280,27732,0.0,1.531111595884167e-05,0.0
80C973C20,27733,0.0,8.256837729459909e-06,1.0
80BB6B7D0,27733,0.0,1.531111595884167e-05,0.0
8024812E0,10847,0.0,1.3424175344780922e-05,0.0
8009CE300,27734,0.0,8.256837729459909e-06,1.0
80C8E1600,27734,0.0,1.531111595884167e-05,0.0
802CDB560,18529,0.0,8.256837729459909e-06,1.0
807D4AF20,27735,0.0,3.379842235911546e-05,0.5
80894AAB0,27736,0.0,8.256837729459909e-06,1.0
808FE16B0,27736,0.0,1.531111595884167e-05,0.0
80577CCA0,27737,0.0,8.256837729459909e-06,1.0
81364C000,27737,0.0,1.531111595884167e-05,0.0
80AEA8410,27738,0.0,8.256837729459909e-06,1.0
80D12CD70,27738,0.0,1.531111595884167e-05,0.0
80C650F40,17242,0.0,2.1871909961362203e-05,0.0
8054D9730,27739,0.0,8.256837729459909e-06,1.0
8054F0860,27739,0.0,1.531111595884167e-05,0.0
80C536A70,27740,0.0,8.256837729459909e-06,1.0
813525FB0,27740,0.0,1.531111595884167e-05,0.0
804845DE0,11076,0.0,1.4463470640261736e-05,0.0
804032F70,27741,0.0,8.256837729459909e-06,1.0
8047194E0,27741,0.0,1.531111595884167e-05,0.0
8009650B0,27742,0.0,8.256837729459909e-06,1.0
802459370,27742,0.0,1.531111595884167e-05,0.0
80019F8E0,27743,0.0,8.256837729459909e-06,1.0
8001A9700,27743,0.0,1.531111595884167e-05,0.0
80D8D2500,27744,0.0,8.256837729459909e-06,1.0
81146D9A0,27744,0.0,1.531111595884167e-05,0.0
803D88200,27745,0.0,3.379842235911546e-05,0.5
80104A3B0,27746,0.0,8.256837729459909e-06,1.0
80DF15DE0,27746,0.0,1.531111595884167e-05,0.0
80827BD10,27747,0.0,3.379842235911546e-05,0.5
812D14AF0,27748,0.0,3.379842235911546e-05,0.5
8000B09F0,27749,0.0,3.379842235911546e-05,0.5
8100BEF60,27750,0.0,8.256837729459909e-06,1.0
810C5CE60,27750,0.0,1.531111595884167e-05,0.0
80137BE00,91,0.0,1.1783976844150791e-05,0.5
80345A170,16166,0.0,1.1783976844150791e-05,0.0
800126360,2599,0.0,8.256837729459909e-06,2.0
802F829B0,120,0.0,8.340365779962378e-06,0.0
810CA4EE0,1835,0.0,1.8046001944849368e-05,0.0
8048B6910,27751,0.0,8.256837729459909e-06,2.0
805881630,27751,0.0,1.1783976844150791e-05,0.0
8142F9921,27752,0.0,3.379842235911546e-05,0.5
80EE6AAC0,27753,0.0,8.256837729459909e-06,1.0
80F49A690,27753,0.0,1.531111595884167e-05,0.0
8030112C0,27754,0.0,8.256837729459909e-06,1.0
803578260,27754,0.0,1.531111595884167e-05,0.0
801F878A0,27755,0.0,8.256837729459909e-06,1.0
805A13640,27755,0.0,1.531111595884167e-05,0.0
80075EE80,12073,0.0,8.256837729459909e-06,1.0
800EF90A0,27756,0.0,8.256837729459909e-06,1.0
8023DFE50,27756,0.0,1.531111595884167e-05,0.0
806CD22B0,27757,0.0,8.256837729459909e-06,1.0
80F7E1120,27757,0.0,1.531111595884167e-05,0.0
8075370A0,27758,0.0,3.379842235911546e-05,0.5
804C2CEC0,27759,0.0,8.256837729459909e-06,1.0
80D53E820,27759,0.0,1.531111595884167e-05,0.0
813C0D290,76,0.0,8.311399867716372e-06,0.0
8136217A0,27760,0.0,8.256837729459909e-06,1.0
81361DA30,27760,0.0,1.531111595884167e-05,0.0
802B0B820,27761,0.0,3.379842235911546e-05,0.5
800ADB4F0,27762,0.0,3.379842235911546e-05,0.5
80B8D4D30,27763,0.0,3.379842235911546e-05,0.5
8007D42C0,27764,0.0,8.256837729459909e-06,1.0
803205F80,27764,0.0,1.531111595884167e-05,0.0
809DFB6D0,17838,0.0,2.1871909961362203e-05,0.0
80BCF7A80,27765,0.0,8.256837729459909e-06,1.0
8144EF360,27765,0.0,1.531111595884167e-05,0.0
813299400,27766,0.0,3.379842235911546e-05,0.5
80A264400,27767,0.0,3.379842235911546e-05,0.5
81358E380,27768,0.0,8.256837729459909e-06,1.0
80A034E00,27768,0.0,1.531111595884167e-05,0.0
80CDCDA90,27769,0.0,3.379842235911546e-05,0.5
80DC49550,27770,0.0,8.256837729459909e-06,1.0
80E288D00,27770,0.0,1.531111595884167e-05,0.0
8037F8DD0,23191,0.0,8.256837729459909e-06,2.0
8040CFCB0,23191,0.0,1.1783976844150791e-05,0.5
804C31F00,27771,0.0,8.256837729459909e-06,1.0
804C33510,27771,0.0,1.531111595884167e-05,0.0
80F6D0540,27772,0.0,3.379842235911546e-05,0.5
801EB0F40,27773,0.0,8.256837729459909e-06,1.0
809EBBBD0,27773,0.0,1.531111595884167e-05,0.0
807ABCB40,27774,0.0,8.256837729459909e-06,1.0
80BCA2900,27774,0.0,1.531111595884167e-05,0.0
8102D6D70,27775,0.0,3.379842235911546e-05,0.5
80F752E70,1015,0.0,8.357215173412262e-06,0.0
8065C26B0,18493,0.0,1.5064373845411056e-05,0.0
801CCBD50,27776,0.0,8.256837729459909e-06,1.0
80BB5BE80,27776,0.0,1.531111595884167e-05,0.0
801963DC0,27777,0.0,1.4463470640261736e-05,1.0
80C4BCE40,208,0.0,8.449187803106984e-06,0.0
813F7D3E1,27778,0.0,8.256837729459909e-06,1.0
814781221,27778,0.0,1.531111595884167e-05,0.0
80DDDF930,27779,0.0,8.256837729459909e-06,1.0
810398EB0,27779,0.0,1.531111595884167e-05,0.0
80A1DEB20,27780,0.0,8.256837729459909e-06,1.0
80A736400,27780,0.0,1.531111595884167e-05,0.0
80A90D580,10043,0.0,8.256837729459909e-06,1.0
8047734A0,20955,0.0,8.256837729459909e-06,1.0
8128D99C0,27781,0.0,8.256837729459909e-06,1.0
810302810,27781,0.0,1.531111595884167e-05,0.0
80192B4F0,27782,0.0,8.256837729459909e-06,1.0
812DC8D10,27782,0.0,1.531111595884167e-05,0.0
806CB09F0,27783,0.0,8.256837729459909e-06,1.0
809FAFF40,27783,0.0,1.531111595884167e-05,0.0
8114EE600,15163,0.0,1.1783976844150791e-05,0.0
80865EA80,27784,0.0,3.379842235911546e-05,0.5
8038C8280,27785,0.0,8.256837729459909e-06,1.0
808F5D5E0,27785,0.0,1.531111595884167e-05,0.0
8056DB780,27786,0.0,8.256837729459909e-06,1.0
812A1BE40,27786,0.0,1.531111595884167e-05,0.0
80DC2B760,27787,0.0,3.379842235911546e-05,0.5
8030D9410,91,0.0,8.304174679462898e-06,0.0
801677CE0,27788,0.0,8.256837729459909e-06,1.0
805833BB0,27788,0.0,1.531111595884167e-05,0.0
80CDFFE80,13837,0.0,1.160058581925775e-05,0.0
800DC9490,27789,0.0,8.256837729459909e-06,1.0
807929830,27789,0.0,1.531111595884167e-05,0.0
805224810,10897,0.0,8.256837729459909e-06,1.0
810999D10,11372,0.0,1.1783976844150791e-05,0.0
813ABF320,796,0.0,1.962591534474482e-05,0.0
800CA4B60,27790,0.0,8.256837729459909e-06,1.0
800E41C00,27790,0.0,1.531111595884167e-05,0.0
810736250,27791,0.0,8.256837729459909e-06,1.0
810736D40,27791,0.0,1.531111595884167e-05,0.0
80528E950,27792,0.0,8.256837729459909e-06,1.0
80811E590,27792,0.0,1.531111595884167e-05,0.0
80FF9D340,5870,0.0,1.1783976844150791e-05,0.0
805C4AAE0,27793,0.0,3.379842235911546e-05,0.5
80381BC70,25149,0.0,2.1871909961362203e-05,0.0
812410FE0,187,0.0,2.067010355106356e-05,0.0
80B48FEE0,27794,0.0,8.256837729459909e-06,1.0
80D2AE3F0,27794,0.0,1.531111595884167e-05,0.0
80C615F90,13662,0.0,1.1783976844150791e-05,0.0
806E888B0,27795,0.0,3.379842235911546e-05,0.5
80836AE60,27796,0.0,3.379842235911546e-05,0.5
80DD90700,27797,0.0,3.379842235911546e-05,0.5
8039B28C0,859,0.0,1.749804729301518e-05,0.0
8001DB230,27798,0.0,8.256837729459909e-06,1.0
80225F080,27798,0.0,1.531111595884167e-05,0.0
8011B1340,27799,0.0,3.379842235911546e-05,0.5
800E38660,20996,0.0,8.256837729459909e-06,1.0
80D3D18A0,23309,0.0,1.1783976844150791e-05,0.0
8058645B0,127,0.0,8.382936893425053e-06,0.0
811BCEC20,91,0.0,8.304174679462898e-06,0.0
800D922A0,15339,0.0,1.531111595884167e-05,0.5
80B653930,27800,0.0,8.256837729459909e-06,1.0
80D407EF0,27800,0.0,1.531111595884167e-05,0.0
80DB9C4C0,27801,0.0,8.256837729459909e-06,1.0
812173370,27801,0.0,1.531111595884167e-05,0.0
80C600B40,27802,0.0,8.256837729459909e-06,1.0
80C592DA0,27802,0.0,1.531111595884167e-05,0.0
80CDEB010,27803,0.0,8.256837729459909e-06,1.0
80CDF21F0,27803,0.0,1.531111595884167e-05,0.0
801BE4570,27804,0.0,8.256837729459909e-06,1.0
8040A5170,27804,0.0,1.531111595884167e-05,0.0
81243A790,27805,0.0,8.256837729459909e-06,1.0
813A41C60,27805,0.0,1.531111595884167e-05,0.0
80654E610,27806,0.0,8.256837729459909e-06,1.0
80706F690,27806,0.0,1.531111595884167e-05,0.0
809293900,27807,0.0,8.256837729459909e-06,1.0
809298CB0,27807,0.0,1.531111595884167e-05,0.0
801A59430,27808,0.0,8.256837729459909e-06,1.0
81301D700,27808,0.0,1.531111595884167e-05,0.0
811AC4120,27809,0.0,3.379842235911546e-05,0.5
808B99ED0,15627,0.0,1.1783976844150791e-05,0.0
8063BCC60,27810,0.0,8.256837729459909e-06,1.0
806C97550,27810,0.0,1.531111595884167e-05,0.0
813427591,20075,0.0,8.256837729459909e-06,1.0
80E184250,1604,0.0,8.256837729459909e-06,1.0
801396B00,27811,0.0,8.256837729459909e-06,2.0
802749EF0,27811,0.0,1.1783976844150791e-05,0.0
80ACAB020,27812,0.0,8.256837729459909e-06,1.0
80B261010,27812,0.0,1.531111595884167e-05,0.0
80D849570,27813,0.0,8.256837729459909e-06,1.0
80D8494D0,27813,0.0,1.531111595884167e-05,0.0
8001082E0,27814,0.0,8.256837729459909e-06,1.0
80A182AF0,27814,0.0,1.531111595884167e-05,0.0
8025CB6A0,27815,0.0,8.256837729459909e-06,1.0
80E683A90,27815,0.0,1.531111595884167e-05,0.0
801251000,27816,0.0,8.256837729459909e-06,1.0
801251050,27816,0.0,1.531111595884167e-05,0.0
810F96260,1857,0.0,1.749804729301518e-05,0.0
806D4A6B0,27817,0.0,8.256837729459909e-06,1.0
80764CAA0,27817,0.0,1.531111595884167e-05,0.0
806880720,27818,0.0,8.256837729459909e-06,1.0
812BB4790,27818,0.0,1.531111595884167e-05,0.0
810070080,27819,0.0,8.256837729459909e-06,1.0
8117F7570,27819,0.0,1.531111595884167e-05,0.0
80BAB4970,76,0.0,8.311399867716372e-06,0.0
80B352880,27820,0.0,3.379842235911546e-05,0.5
80034F560,15974,0.0,8.256837729459909e-06,1.0
8003DC580,15974,0.0,1.531111595884167e-05,0.5
814376261,27821,0.0,8.256837729459909e-06,1.0
8147317D1,27821,0.0,1.531111595884167e-05,0.0
80771A5D0,27822,0.0,8.256837729459909e-06,1.0
8080180F0,27822,0.0,1.531111595884167e-05,0.0
802CD3A80,27823,0.0,8.256837729459909e-06,1.0
811230F20,27823,0.0,1.531111595884167e-05,0.0
810765A30,24276,0.0,1.1783976844150791e-05,0.0
8102F9A40,27824,0.0,8.256837729459909e-06,1.0
813150ED0,27824,0.0,1.531111595884167e-05,0.0
80D372040,27825,0.0,8.256837729459909e-06,1.0
811A700D0,27825,0.0,1.531111595884167e-05,0.0
8084654F0,11807,0.0,1.5064373845411056e-05,0.0
812363D80,14015,0.0,2.1871909961362203e-05,0.0
800826820,27826,0.0,8.256837729459909e-06,1.0
80E8177E0,27826,0.0,1.531111595884167e-05,0.0
80A121B80,19459,0.0,1.1783976844150791e-05,0.0
801888A00,27827,0.0,8.256837729459909e-06,1.0
80ED4FA20,27827,0.0,1.531111595884167e-05,0.0
80245A860,12675,0.0,8.256837729459909e-06,1.0
80073C9E0,27828,0.0,8.256837729459909e-06,1.0
80088B5B0,27828,0.0,1.531111595884167e-05,0.0
801CCD160,27829,0.0,8.256837729459909e-06,1.0
805A3BF00,27829,0.0,1.531111595884167e-05,0.0
806689690,91,0.0,8.304174679462898e-06,0.0
8100EB7F0,27830,0.0,8.256837729459909e-06,1.0
8105F20B0,27830,0.0,1.531111595884167e-05,0.0
802D94F50,27831,0.0,8.256837729459909e-06,1.0
80AA80A60,27831,0.0,1.531111595884167e-05,0.0
8069EC460,76,0.0,1.5351771242376274e-05,0.0
800DA6A10,27832,0.0,8.256837729459909e-06,1.0
8116540B0,27832,0.0,1.531111595884167e-05,0.0
809AB6C40,27833,0.0,8.256837729459909e-06,1.0
80C473770,27833,0.0,1.531111595884167e-05,0.0
800639010,91,0.0,8.304174679462898e-06,0.0
801B0A150,27834,0.0,3.379842235911546e-05,0.5
8017AB410,27835,0.0,8.256837729459909e-06,2.0
802D7FDC0,27835,0.0,1.1783976844150791e-05,0.0
8104676E0,27836,0.0,8.256837729459909e-06,1.0
8121D8140,27836,0.0,1.531111595884167e-05,0.0
80236D890,27837,0.0,8.256837729459909e-06,1.0
803580CD0,27837,0.0,1.531111595884167e-05,0.0
80DB91C10,27838,0.0,8.256837729459909e-06,1.0
80EE6BDF0,27838,0.0,1.531111595884167e-05,0.0
8068E7200,27839,0.0,8.256837729459909e-06,1.0
812E4D470,27839,0.0,1.531111595884167e-05,0.0
80966DBE0,27840,0.0,3.379842235911546e-05,0.5
8005E7970,27841,0.0,3.379842235911546e-05,0.5
801195A90,27842,0.0,8.256837729459909e-06,2.0
804F5C300,27842,0.0,1.1783976844150791e-05,0.0
80A26FCD0,212,0.0,8.382903213088635e-06,0.0
80D5BC280,27843,0.0,8.256837729459909e-06,1.0
80D898E00,27843,0.0,1.531111595884167e-05,0.0
8028EAFE0,27844,0.0,3.379842235911546e-05,0.5
80662BC10,27845,0.0,3.379842235911546e-05,0.5
80F536B50,13039,0.0,1.1783976844150791e-05,0.0
80B382D30,27846,0.0,3.379842235911546e-05,0.5
80A0A3120,27847,0.0,8.256837729459909e-06,1.0
813FD2730,27847,0.0,1.531111595884167e-05,0.0
80619DBF0,27848,0.0,8.256837729459909e-06,1.0
8062B5A80,27848,0.0,1.531111595884167e-05,0.0
80D0BCDA0,6932,0.0,8.256837729459909e-06,1.0
81062CAE0,12167,0.0,1.859151296010193e-05,0.0
800FD46B0,15093,0.0,8.256837729459909e-06,1.0
8038B9380,27849,0.0,8.256837729459909e-06,1.0
81348D6C0,27849,0.0,1.531111595884167e-05,0.0
812B42D50,4481,0.0,8.256837729459909e-06,1.0
808D39FF0,27850,0.0,3.379842235911546e-05,0.5
803105880,27851,0.0,8.256837729459909e-06,1.0
8140814B0,27851,0.0,1.531111595884167e-05,0.0
80BBE4260,76,0.0,8.311399867716372e-06,0.0
801858AA0,27852,0.0,3.379842235911546e-05,0.5
8114FC970,27853,0.0,8.256837729459909e-06,1.0
811206490,27853,0.0,1.531111595884167e-05,0.0
811635840,91,0.0,8.304174679462898e-06,0.0
8021CDF70,27854,0.0,8.256837729459909e-06,2.0
802B1BF10,27854,0.0,1.1783976844150791e-05,0.0
810892B60,27855,0.0,3.379842235911546e-05,0.5
8032C1E50,27856,0.0,8.256837729459909e-06,1.0
807750BE0,27856,0.0,1.531111595884167e-05,0.0
81075F550,12396,0.0,8.256837729459909e-06,1.0
80FC69180,18115,0.0,1.1783976844150791e-05,0.0
802BBD910,292,0.0,1.1783976844150791e-05,0.0
80B6C1DE0,27857,0.0,8.256837729459909e-06,1.0
80D123310,27857,0.0,1.531111595884167e-05,0.0
804A7F710,27858,0.0,8.256837729459909e-06,1.0
804B276A0,27858,0.0,1.531111595884167e-05,0.0
805980280,127,0.0,8.382936893425053e-06,0.0
8000DE440,27859,0.0,8.256837729459909e-06,1.0
81202A1E0,27859,0.0,1.531111595884167e-05,0.0
804D4F8A0,27860,0.0,8.256837729459909e-06,1.0
804B316C0,27860,0.0,1.531111595884167e-05,0.0
80766D310,27861,0.0,8.256837729459909e-06,1.0
807718AE0,27861,0.0,1.531111595884167e-05,0.0
809036290,27085,0.0,2.1871909961362203e-05,0.0
802A5F400,27862,0.0,8.256837729459909e-06,1.0
805A03360,27862,0.0,1.531111595884167e-05,0.0
806D99A00,27863,0.0,8.256837729459909e-06,1.0
806D99500,27863,0.0,1.531111595884167e-05,0.0
80E509BE0,27864,0.0,8.256837729459909e-06,1.0
80EA10B40,27864,0.0,1.531111595884167e-05,0.0
813EAE281,27865,0.0,8.256837729459909e-06,1.0
813EAE191,27865,0.0,1.531111595884167e-05,0.0
801392560,27866,0.0,8.256837729459909e-06,1.0
804E56AE0,27866,0.0,1.531111595884167e-05,0.0
808A6C310,7330,0.0,8.256837729459909e-06,1.0
803C22EB0,27867,0.0,8.256837729459909e-06,1.0
803C25CF0,27867,0.0,1.531111595884167e-05,0.0
8086DD610,27868,0.0,8.256837729459909e-06,1.0
808CE93B0,27868,0.0,1.531111595884167e-05,0.0
80727F4E0,27869,0.0,8.256837729459909e-06,1.0
8073811C0,27869,0.0,1.531111595884167e-05,0.0
80C5039E0,3183,0.0,2.1871909961362203e-05,0.0
81198D490,17949,0.0,2.1871909961362203e-05,0.0
80771C440,8433,0.0,8.256837729459909e-06,1.0
80E2E23F0,76,0.0,8.311399867716372e-06,0.0
811B76100,27870,0.0,8.256837729459909e-06,1.0
811BC4150,27870,0.0,1.531111595884167e-05,0.0
811EC4C10,27871,0.0,8.256837729459909e-06,1.0
811ED2260,27871,0.0,1.531111595884167e-05,0.0
80CFB4E20,268,0.0,8.256837729459909e-06,1.0
80007C540,25376,0.0,8.256837729459909e-06,1.0
807D0D5D0,27872,0.0,8.256837729459909e-06,1.0
802ACAAF0,27872,0.0,1.531111595884167e-05,0.0
80F5752F0,10057,0.0,2.1871909961362203e-05,0.0
806DAF970,27873,0.0,3.379842235911546e-05,0.5
80CA01A10,27874,0.0,8.256837729459909e-06,1.0
80CAA7780,27874,0.0,1.531111595884167e-05,0.0
80FD35B60,27875,0.0,8.256837729459909e-06,1.0
80FFA4430,27875,0.0,1.531111595884167e-05,0.0
80F486E10,15363,0.0,1.859151296010193e-05,0.0
806928950,1156,0.0,8.256837729459909e-06,1.0
80599C0E0,8764,0.0,2.1871909961362203e-05,0.5
811BFA950,27876,0.0,8.256837729459909e-06,1.0
81200A610,27876,0.0,1.531111595884167e-05,0.0
80C489CA0,23062,0.0,2.1871909961362203e-05,0.0
80F7E2E20,12922,0.0,2.8432703963882726e-05,0.0
806FEF670,17460,0.0,8.256837729459909e-06,1.0
8020DDAF0,27877,0.0,8.256837729459909e-06,1.0
812B23150,27877,0.0,1.531111595884167e-05,0.0
80646A4F0,27878,0.0,8.256837729459909e-06,1.0
8065D8150,27878,0.0,1.531111595884167e-05,0.0
80FAB9C50,23240,0.0,1.160058581925775e-05,0.0
80F1CFAB0,27879,0.0,8.256837729459909e-06,1.0
80FC39AA0,27879,0.0,1.531111595884167e-05,0.0
8022EDDE1,26892,0.0,8.256837729459909e-06,1.0
809FA1350,27880,0.0,3.379842235911546e-05,0.5
80DBD49E0,27881,0.0,3.379842235911546e-05,0.5
81278BA90,1266,0.0,8.256837729459909e-06,1.0
810AA1ED0,27882,0.0,3.379842235911546e-05,0.5
811DD50C0,261,0.0,1.5064373845411056e-05,0.0
805E07EE0,16713,0.0,1.1783976844150791e-05,0.0
8129560C0,27883,0.0,3.379842235911546e-05,0.5
8090DD360,27884,0.0,8.256837729459909e-06,1.0
8090DD2C0,27884,0.0,1.531111595884167e-05,0.0
80A60F1A0,27885,0.0,8.256837729459909e-06,1.0
80A728DD0,27885,0.0,1.531111595884167e-05,0.0
80A554980,17367,0.0,2.1871909961362203e-05,0.0
80B3CF630,27886,0.0,8.256837729459909e-06,1.0
80D9D1390,27886,0.0,1.531111595884167e-05,0.0
800F54220,10166,0.0,8.256837729459909e-06,1.0
80BA6EE90,27887,0.0,8.256837729459909e-06,1.0
811B05BE0,27887,0.0,1.531111595884167e-05,0.0
801EBE650,18424,0.0,1.002040728680535e-05,0.0
807730890,26324,0.0,8.256837729459909e-06,1.0
803C2C570,27888,0.0,8.256837729459909e-06,1.0
80564B980,27888,0.0,1.531111595884167e-05,0.0
800251320,27889,0.0,8.256837729459909e-06,1.0
8002ED740,27889,0.0,1.531111595884167e-05,0.0
80143BE00,22724,0.0,8.256837729459909e-06,1.0
802C57E20,12421,0.0,8.256837729459909e-06,1.0
800E9BED0,27890,0.0,8.256837729459909e-06,1.0
80DCE4E30,27890,0.0,1.531111595884167e-05,0.0
80ACF5A40,27891,0.0,8.256837729459909e-06,1.0
80B255550,27891,0.0,1.531111595884167e-05,0.0
8106F4B10,27892,0.0,8.256837729459909e-06,1.0
810CE0B20,27892,0.0,1.531111595884167e-05,0.0
80A3CFEA0,2112,0.0,1.1537343408429305e-05,0.0
801FF8CF0,27893,0.0,8.256837729459909e-06,1.0
8021A09B0,27893,0.0,1.531111595884167e-05,0.0
8106BD330,76,0.0,1.1838538982407253e-05,0.0
8012C73B0,11138,0.0,8.256837729459909e-06,1.0
811B2CA80,27894,0.0,8.256837729459909e-06,1.0
812525150,27894,0.0,1.531111595884167e-05,0.0
80A48FEB0,27895,0.0,8.256837729459909e-06,1.0
80AA89EF0,27895,0.0,1.531111595884167e-05,0.0
80257CDC0,1735,0.0,1.160058581925775e-05,0.0
80EDB9870,27896,0.0,3.379842235911546e-05,0.5
800EE2840,27897,0.0,8.256837729459909e-06,1.0
80604FAC0,27897,0.0,1.531111595884167e-05,0.0
